uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,eventType,dataCollected,samplingProtocolVersion,targetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF,publicationDate,release,subplotsSampled,samplingImpractical,woodyTargetTaxaPresent,nonWoodyTargetTaxaPresent
9ca1f62e-9d35-4221-802b-1464bf9eb6a0,JERC_048.basePlot.vst,2016-11-15T00:00:00Z,D03,JERC,JERC_048,tower,evergreenForest,31.196458,-84.461913,WGS84,20.1,741839.93,3454150.41,16N,47.6,0.1,vst_JERC_2016,NA,NA,NEON.DOC.000987vE,Y,Y,presentInAll,Y,presentInAll,N,NA,100,noneSelected,800,400,800,NA,smatlick@field-ops.org,psoucy@field-ops.org,NA,20201217T174715Z,RELEASE-2021,NA,NA,NA,NA
b2142ddc-b1c6-4634-b8fa-4e9bb364eca1,JERC_066.basePlot.vst,2016-11-16T00:00:00Z,D03,JERC,JERC_066,tower,evergreenForest,31.197553,-84.463761,WGS84,20.3,741661,3454267.78,16N,42.4,0.4,vst_JERC_2016,NA,NA,NEON.DOC.000987vE,Y,Y,presentInAll,Y,presentInAll,N,NA,noneSelected,noneSelected,800,800,800,NA,smatlick@field-ops.org,psoucy@field-ops.org,NA,20201217T174715Z,RELEASE-2021,NA,NA,NA,NA
42f492f0-cd83-48b2-af00-4222c062fd39,JERC_061.basePlot.vst,2016-11-16T00:00:00Z,D03,JERC,JERC_061,tower,evergreenForest,31.195445,-84.465398,WGS84,20.3,741510.34,3454030.47,16N,50.4,0.3,vst_JERC_2016,NA,NA,NEON.DOC.000987vE,Y,Y,presentInAll,Y,presentInAll,N,NA,25,noneSelected,800,100,800,NA,mkerstein@neoninc.org,ecayia@neoninc.org,NA,20201217T174715Z,RELEASE-2021,NA,NA,NA,NA
9dea0836-9433-4125-807a-8b7b97e77eea,JERC_063.basePlot.vst,2016-11-17T00:00:00Z,D03,JERC,JERC_063,tower,evergreenForest,31.195656,-84.462881,WGS84,20.1,741749.71,3454059.37,16N,46.5,0.2,vst_JERC_2016,NA,NA,NEON.DOC.000987vE,Y,Y,presentInAll,Y,presentInAll,N,NA,100,noneSelected,800,400,800,NA,smatlick@field-ops.org,psoucy@field-ops.org,NA,20201217T174715Z,RELEASE-2021,NA,NA,NA,NA
7533fef4-014b-48b7-9690-8c79ba4dcb72,JERC_048.basePlot.vst,2017-06-19T00:00:00Z,D03,JERC,JERC_048,tower,evergreenForest,31.196458,-84.461913,WGS84,20.1,741839.93,3454150.41,16N,47.6,0.1,vst_JERC_2017,NA,NA,NEON.DOC.000987vE,Y,N,NA,N,NA,N,NA,noneSelected,noneSelected,800,800,800,NA,smatlick@field-ops.org,kmartin@battelleecology.org,NA,20210114T175200Z,RELEASE-2021,21 | 39,NA,NA,NA
4118d545-2a12-4528-95a7-84797a5f717f,JERC_064.basePlot.vst,2017-06-20T00:00:00Z,D03,JERC,JERC_064,tower,evergreenForest,31.200612,-84.466534,WGS84,20.2,741388.93,3454600.9,16N,39.6,0.5,vst_JERC_2017,NA,NA,NEON.DOC.000987vE,Y,N,NA,N,NA,N,NA,noneSelected,noneSelected,800,800,800,NA,sknowlden@battelleecology.org,jrossi@field-ops.org,NA,20210114T175200Z,RELEASE-2021,21 | 39,NA,NA,NA
71aca059-5fde-4105-abec-33a577e47a9f,JERC_065.basePlot.vst,2017-06-20T00:00:00Z,D03,JERC,JERC_065,tower,evergreenForest,31.200288,-84.465275,WGS84,20.3,741509.75,3454567.72,16N,39.5,0.4,vst_JERC_2017,NA,NA,NEON.DOC.000987vE,Y,N,NA,N,NA,N,NA,noneSelected,noneSelected,800,800,800,NA,jrossi@field-ops.org,sknowlden@battelleecology.org,NA,20210114T175200Z,RELEASE-2021,23 | 39,NA,NA,NA
0fb0aa3e-7e9e-47ac-bd44-af362c9eb1e6,JERC_051.basePlot.vst,2017-06-21T00:00:00Z,D03,JERC,JERC_051,tower,evergreenForest,31.199491,-84.464340000000007,WGS84,20.3,741600.89,3454481.4,16N,42,0.4,vst_JERC_2017,NA,NA,NEON.DOC.000987vE,Y,N,NA,N,NA,N,NA,noneSelected,noneSelected,800,800,800,NA,jlewis@battelleecology.org,sknowlden@battelleecology.org,NA,20210114T175200Z,RELEASE-2021,21 | 39,NA,NA,NA
f94aee5e-a201-4f86-9b2a-3e69fdf96877,JERC_062.basePlot.vst,2017-06-21T00:00:00Z,D03,JERC,JERC_062,tower,evergreenForest,31.196804,-84.466929,WGS84,20.2,741360.96,3454177.81,16N,38.3,0.3,vst_JERC_2017,NA,NA,NEON.DOC.000987vE,Y,N,NA,N,NA,N,NA,noneSelected,noneSelected,800,800,800,NA,smatlick@field-ops.org,kmartin@battelleecology.org,NA,20210114T175200Z,RELEASE-2021,39 | 41,NA,NA,NA
09f63316-e857-4510-8ee6-a984dc96b243,JERC_055.basePlot.vst,2017-06-21T00:00:00Z,D03,JERC,JERC_055,tower,evergreenForest,31.194074,-84.465133,WGS84,20.1,741539.08,3453879.03,16N,41.3,0.2,vst_JERC_2017,NA,NA,NEON.DOC.000987vE,Y,N,NA,N,NA,N,NA,noneSelected,noneSelected,800,800,800,NA,smatlick@field-ops.org,kmartin@battelleecology.org,NA,20210114T175200Z,RELEASE-2021,39 | 41,NA,NA,NA
78c29ae3-8a2c-41ed-956b-6ad4cfd83531,JERC_053.basePlot.vst,2017-06-21T00:00:00Z,D03,JERC,JERC_053,tower,evergreenForest,31.194044,-84.463553,WGS84,20.2,741689.75,3453879.16,16N,45,0.2,vst_JERC_2017,NA,NA,NEON.DOC.000987vE,Y,N,NA,N,NA,N,NA,noneSelected,noneSelected,800,800,800,NA,smatlick@field-ops.org,kmartin@battelleecology.org,NA,20210114T175200Z,RELEASE-2021,21 | 41,NA,NA,NA
c26dd53b-ec43-4a37-a87f-7a72fef88aea,JERC_054.basePlot.vst,2017-06-21T00:00:00Z,D03,JERC,JERC_054,tower,evergreenForest,31.197932,-84.468805,WGS84,20.3,741179.29,3454298.78,16N,36.1,0.4,vst_JERC_2017,NA,NA,NEON.DOC.000987vE,Y,N,NA,N,NA,N,NA,noneSelected,noneSelected,800,800,800,NA,smatlick@field-ops.org,kmartin@battelleecology.org,NA,20210114T175200Z,RELEASE-2021,21 | 39,NA,NA,NA
99f8d757-fd23-4339-b36d-66582b63a330,JERC_052.basePlot.vst,2017-06-21T00:00:00Z,D03,JERC,JERC_052,tower,evergreenForest,31.195408,-84.464139,WGS84,20.1,741630.43,3454029.12,16N,46.1,0.2,vst_JERC_2017,NA,NA,NEON.DOC.000987vE,Y,N,NA,N,NA,N,NA,noneSelected,noneSelected,800,800,800,NA,smatlick@field-ops.org,kmartin@battelleecology.org,NA,20210114T175200Z,RELEASE-2021,21 | 39,NA,NA,NA
9e5e875a-7b3b-46b8-b3af-191c0222abd5,JERC_060.basePlot.vst,2017-06-21T00:00:00Z,D03,JERC,JERC_060,tower,evergreenForest,31.198675,-84.465307,WGS84,20.2,741510.8,3454388.81,16N,37.9,0.3,vst_JERC_2017,NA,NA,NEON.DOC.000987vE,Y,N,NA,N,NA,N,NA,noneSelected,noneSelected,800,800,800,NA,smatlick@field-ops.org,kmartin@battelleecology.org,NA,20210114T175200Z,RELEASE-2021,23 | 41,NA,NA,NA
8cb58b41-d2da-4d60-9b5f-471bd005a6a0,JERC_047.basePlot.vst,2017-06-21T00:00:00Z,D03,JERC,JERC_047,tower,evergreenForest,31.198433,-84.467178,WGS84,20.2,741333.09,3454357.89,16N,36.4,0.3,vst_JERC_2017,NA,NA,NEON.DOC.000987vE,Y,N,NA,N,NA,N,NA,noneSelected,noneSelected,800,800,800,NA,sknowlden@battelleecology.org,jrossi@field-ops.org,NA,20210114T175200Z,RELEASE-2021,21 | 23,NA,NA,NA
0e136098-c0dc-449a-820c-85cfaad7f5e8,JERC_063.basePlot.vst,2017-06-22T00:00:00Z,D03,JERC,JERC_063,tower,evergreenForest,31.195656,-84.462881,WGS84,20.1,741749.71,3454059.37,16N,46.5,0.2,vst_JERC_2017,NA,NA,NEON.DOC.000987vE,Y,N,NA,N,NA,N,NA,noneSelected,noneSelected,800,800,800,In 23.2 about 25 ferns were broken and left in area before arriving at plot- likely trampling occurred during recent implementation of other protocols or by other people/animals on site.,jlewis@battelleecology.org,jrossi@field-ops.org,NA,20210114T175200Z,RELEASE-2021,21 | 23,NA,NA,NA
2526c322-40a7-4606-a86b-c0dac247eaad,JERC_066.basePlot.vst,2017-06-22T00:00:00Z,D03,JERC,JERC_066,tower,evergreenForest,31.197553,-84.463761,WGS84,20.3,741661,3454267.78,16N,42.4,0.4,vst_JERC_2017,NA,NA,NEON.DOC.000987vE,Y,N,NA,N,NA,N,NA,noneSelected,noneSelected,800,800,800,NA,jlewis@battelleecology.org,jrossi@field-ops.org,NA,20210114T175200Z,RELEASE-2021,21 | 39,NA,NA,NA
7f75d723-d0f7-4ca5-82de-56ee777386c8,JERC_049.basePlot.vst,2017-06-22T00:00:00Z,D03,JERC,JERC_049,tower,evergreenForest,31.196488,-84.464108,WGS84,20.2,741630.64,3454148.93,16N,45.5,0.3,vst_JERC_2017,NA,NA,NEON.DOC.000987vE,Y,N,NA,N,NA,N,NA,noneSelected,noneSelected,800,800,800,NA,jlewis@battelleecology.org,jrossi@field-ops.org,NA,20210114T175200Z,RELEASE-2021,21 | 39,NA,NA,NA
605fa8b8-f218-4e5f-aafc-d3b68c0d188b,JERC_058.basePlot.vst,2017-06-26T00:00:00Z,D03,JERC,JERC_058,tower,evergreenForest,31.194552,-84.462282,WGS84,20.3,741809.61,3453938.27,16N,47.7,0.4,vst_JERC_2017,NA,NA,NEON.DOC.000987vE,Y,N,NA,N,NA,N,NA,noneSelected,noneSelected,800,800,800,NA,ebaldwin@battelleecology.org,sknowlden@battelleecology.org,NA,20210114T175200Z,RELEASE-2021,21 | 23,NA,NA,NA
bb69dd5f-001a-43b1-ad37-75e33925392d,JERC_057.basePlot.vst,2017-06-27T00:00:00Z,D03,JERC,JERC_057,tower,mixedForest,31.200938,-84.469658,WGS84,20.1,741090.35,3454630.22,16N,34.3,0.2,vst_JERC_2017,NA,NA,NEON.DOC.000987vE,Y,N,NA,N,NA,N,NA,noneSelected,noneSelected,800,800,800,Nephrolepis sp. present--found 2 individuals but they were not tall enough to measure.,ebaldwin@battelleecology.org,sknowlden@battelleecology.org,NA,20210114T175200Z,RELEASE-2021,23 | 41,NA,NA,NA
00dbded7-983b-4e72-b6aa-d8b64a9e9195,JERC_056.basePlot.vst,2017-06-27T00:00:00Z,D03,JERC,JERC_056,tower,evergreenForest,31.194637,-84.466362,WGS84,20.1,741420.51,3453938.77,16N,44.1,0.1,vst_JERC_2017,NA,NA,NEON.DOC.000987vE,Y,N,NA,N,NA,N,NA,noneSelected,noneSelected,800,800,800,NA,ebaldwin@battelleecology.org,sknowlden@battelleecology.org,NA,20210114T175200Z,RELEASE-2021,39 | 41,NA,NA,NA
1c789e21-f0ed-49c3-892f-470cf63ef1cb,JERC_050.basePlot.vst,2017-06-27T00:00:00Z,D03,JERC,JERC_050,tower,evergreenForest,31.196845,-84.468201,WGS84,20.3,741239.61,3454179.58,16N,36,0.3,vst_JERC_2017,NA,NA,NEON.DOC.000987vE,Y,N,NA,N,NA,N,NA,noneSelected,noneSelected,800,800,800,NA,ebaldwin@battelleecology.org,sknowlden@battelleecology.org,NA,20210114T175200Z,RELEASE-2021,21 | 23,NA,NA,NA
00a53201-fbec-49de-831e-d1cf16a48bea,JERC_061.basePlot.vst,2017-06-28T00:00:00Z,D03,JERC,JERC_061,tower,evergreenForest,31.195445,-84.465398,WGS84,20.3,741510.34,3454030.47,16N,50.4,0.3,vst_JERC_2017,NA,NA,NEON.DOC.000987vE,Y,N,NA,N,NA,N,NA,noneSelected,noneSelected,800,800,800,NA,ebaldwin@battelleecology.org,sknowlden@battelleecology.org,NA,20210114T175200Z,RELEASE-2021,21 | 23,NA,NA,NA
da65b153-a414-4ad6-9b01-944bf2a5f1de,JERC_059.basePlot.vst,2017-06-28T00:00:00Z,D03,JERC,JERC_059,tower,evergreenForest,31.198066,-84.462488,WGS84,20.3,741781.03,3454327.45,16N,42.6,0.4,vst_JERC_2017,NA,NA,NEON.DOC.000987vE,Y,N,NA,N,NA,N,NA,noneSelected,noneSelected,800,800,800,NA,ebaldwin@battelleecology.org,sknowlden@battelleecology.org,NA,20210114T175200Z,RELEASE-2021,39 | 41,NA,NA,NA
7c4f3f88-5925-480f-849f-e912c4965d83,JERC_062.basePlot.vst,2018-01-22T00:00:00Z,D03,JERC,JERC_062,tower,evergreenForest,31.196804,-84.466929,WGS84,20.2,741360.96,3454177.81,16N,38.3,0.3,vst_JERC_2017,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,N,NA,100,noneSelected,800,400,800,NA,dbyerley@field-ops.org,sknowlden@battelleecology.org,NA,20210114T175631Z,RELEASE-2021,39 | 41,NA,NA,NA
115e02cc-971e-48c1-82b0-6a3222aa67a0,JERC_047.basePlot.vst,2018-01-22T00:00:00Z,D03,JERC,JERC_047,tower,evergreenForest,31.198433,-84.467178,WGS84,20.2,741333.09,3454357.89,16N,36.4,0.3,vst_JERC_2017,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,Y,presentInAll,25,noneSelected,800,100,800,NA,smatlick@battelleecology.org,lpetrauski@battelleecology.org,NA,20210114T175631Z,RELEASE-2021,21 | 23,NA,NA,NA
4cadddba-b2d1-4fd7-886b-ebe93922fef4,JERC_057.basePlot.vst,2018-01-23T00:00:00Z,D03,JERC,JERC_057,tower,mixedForest,31.200938,-84.469658,WGS84,20.1,741090.35,3454630.22,16N,34.3,0.2,vst_JERC_2017,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,Y,presentInAll,25,noneSelected,800,100,800,NA,sknowlden@battelleecology.org,kmcmahon@battelleecology.org,NA,20210114T175631Z,RELEASE-2021,23 | 41,NA,NA,NA
8dbf4a66-47de-4f9b-870a-e4f72d199b1b,JERC_054.basePlot.vst,2018-01-24T00:00:00Z,D03,JERC,JERC_054,tower,evergreenForest,31.197932,-84.468805,WGS84,20.3,741179.29,3454298.78,16N,36.1,0.4,vst_JERC_2017,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,Y,presentInAll,25,noneSelected,800,100,800,NA,smatlick@battelleecology.org,lpetrauski@battelleecology.org,NA,20210114T175631Z,RELEASE-2021,21 | 39,NA,NA,NA
f7feddc7-2945-4bbd-ad48-5aec438a2f08,JERC_064.basePlot.vst,2018-01-25T00:00:00Z,D03,JERC,JERC_064,tower,evergreenForest,31.200612,-84.466534,WGS84,20.2,741388.93,3454600.9,16N,39.6,0.5,vst_JERC_2017,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,N,NA,100,noneSelected,800,400,800,NA,dbyerley@field-ops.org,jmiller@battelleecology.org,NA,20210114T175631Z,RELEASE-2021,21 | 39,NA,NA,NA
6d7de5ad-65c1-4584-a01b-236b0f74a1bb,JERC_050.basePlot.vst,2018-01-25T00:00:00Z,D03,JERC,JERC_050,tower,evergreenForest,31.196845,-84.468201,WGS84,20.3,741239.61,3454179.58,16N,36,0.3,vst_JERC_2017,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,Y,23,100,noneSelected,800,400,800,NA,smatlick@battelleecology.org,lpetrauski@battelleecology.org,NA,20210114T175631Z,RELEASE-2021,21 | 23,NA,NA,NA
8d52e106-4232-4d3d-8fda-198d0cfa1826,JERC_055.basePlot.vst,2018-01-30T00:00:00Z,D03,JERC,JERC_055,tower,evergreenForest,31.194074,-84.465133,WGS84,20.1,741539.08,3453879.03,16N,41.3,0.2,vst_JERC_2017,NA,NA,NEON.DOC.000987vG,Y,Y,39,Y,presentInAll,N,NA,25,noneSelected,800,100,800,NA,jlewis@battelleecology.org,smatlick@battelleecology.org,NA,20210114T175631Z,RELEASE-2021,39 | 41,NA,NA,NA
c89c648f-a54a-42cc-9087-90966faffd0c,JERC_066.basePlot.vst,2018-01-30T00:00:00Z,D03,JERC,JERC_066,tower,evergreenForest,31.197553,-84.463761,WGS84,20.3,741661,3454267.78,16N,42.4,0.4,vst_JERC_2017,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,N,NA,noneSelected,noneSelected,800,800,800,NA,dbyerley@field-ops.org,jmiller@battelleecology.org,NA,20210114T175631Z,RELEASE-2021,21 | 39,NA,NA,NA
c876b6be-8493-43a6-b257-c69eacc67526,JERC_053.basePlot.vst,2018-01-31T00:00:00Z,D03,JERC,JERC_053,tower,evergreenForest,31.194044,-84.463553,WGS84,20.2,741689.75,3453879.16,16N,45,0.2,vst_JERC_2017,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,N,NA,100,noneSelected,800,400,800,NA,jlewis@battelleecology.org,smatlick@battelleecology.org,NA,20210114T175631Z,RELEASE-2021,21 | 41,NA,NA,NA
f02f94ed-2fb0-4add-82c4-87dcc843c831,JERC_052.basePlot.vst,2018-02-01T00:00:00Z,D03,JERC,JERC_052,tower,evergreenForest,31.195408,-84.464139,WGS84,20.1,741630.43,3454029.12,16N,46.1,0.2,vst_JERC_2017,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,N,NA,100,noneSelected,800,400,800,NA,jlewis@battelleecology.org,smatlick@battelleecology.org,NA,20210114T175620Z,RELEASE-2021,21 | 39,NA,NA,NA
d5b4b46d-fe8c-47b4-a12e-0f2ecfaa36c7,JERC_061.basePlot.vst,2018-02-01T00:00:00Z,D03,JERC,JERC_061,tower,evergreenForest,31.195445,-84.465398,WGS84,20.3,741510.34,3454030.47,16N,50.4,0.3,vst_JERC_2017,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,N,NA,25,noneSelected,800,100,800,NA,dbyerley@field-ops.org,sknowlden@battelleecology.org,NA,20210114T175620Z,RELEASE-2021,21 | 23,NA,NA,NA
9e239ca3-879d-4ea2-a855-bd32816b853b,JERC_056.basePlot.vst,2018-02-05T00:00:00Z,D03,JERC,JERC_056,tower,evergreenForest,31.194637,-84.466362,WGS84,20.1,741420.51,3453938.77,16N,44.1,0.1,vst_JERC_2017,NA,NA,NEON.DOC.000987vG,Y,Y,41,Y,presentInAll,N,NA,25,noneSelected,800,100,800,NA,jlewis@battelleecology.org,smatlick@battelleecology.org,NA,20210114T175620Z,RELEASE-2021,39 | 41,NA,NA,NA
5ad66cb5-e47f-4cde-994b-baee34012962,JERC_048.basePlot.vst,2018-02-06T00:00:00Z,D03,JERC,JERC_048,tower,evergreenForest,31.196458,-84.461913,WGS84,20.1,741839.93,3454150.41,16N,47.6,0.1,vst_JERC_2017,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,N,NA,100,noneSelected,800,400,800,NA,Avazquez@battelleecology.org,smatlick@battelleecology.org,NA,20210114T175620Z,RELEASE-2021,21 | 39,NA,NA,NA
ed02e502-0006-4432-914d-0921774f1be4,JERC_058.basePlot.vst,2018-02-06T00:00:00Z,D03,JERC,JERC_058,tower,evergreenForest,31.194552,-84.462282,WGS84,20.3,741809.61,3453938.27,16N,47.7,0.4,vst_JERC_2017,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,N,NA,100,noneSelected,800,400,800,NA,dbyerley@field-ops.org,sknowlden@battelleecology.org,NA,20210114T175620Z,RELEASE-2021,21 | 23,NA,NA,NA
82c94dff-2d82-491f-a11c-11cf3ad274d1,JERC_049.basePlot.vst,2018-02-07T00:00:00Z,D03,JERC,JERC_049,tower,evergreenForest,31.196488,-84.464108,WGS84,20.2,741630.64,3454148.93,16N,45.5,0.3,vst_JERC_2017,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,N,NA,100,noneSelected,800,400,800,NA,jlewis@battelleecology.org,smatlick@battelleecology.org,NA,20210114T175620Z,RELEASE-2021,21 | 39,NA,NA,NA
0d0480f3-4a94-4bcf-be68-8ec18d2b940a,JERC_059.basePlot.vst,2018-02-07T00:00:00Z,D03,JERC,JERC_059,tower,evergreenForest,31.198066,-84.462488,WGS84,20.3,741781.03,3454327.45,16N,42.6,0.4,vst_JERC_2017,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,N,NA,100,noneSelected,800,400,800,NA,dbyerley@field-ops.org,sknowlden@battelleecology.org,NA,20210114T175620Z,RELEASE-2021,39 | 41,NA,NA,NA
99bf80b8-a112-43f7-b233-2a1f6a6527a5,JERC_051.basePlot.vst,2018-02-08T00:00:00Z,D03,JERC,JERC_051,tower,evergreenForest,31.199491,-84.464340000000007,WGS84,20.3,741600.89,3454481.4,16N,42,0.4,vst_JERC_2017,NA,NA,NEON.DOC.000987vG,Y,Y,39,Y,presentInAll,N,NA,25,noneSelected,800,100,800,Nestedsubplotareashrubsapling changed from 100 to 25 due to the plot being rollerchopped in 2014 and an excessive number of stems has grown back .,Avazquez@battelleecology.org,smatlick@battelleecology.org,NA,20210114T175620Z,RELEASE-2021,21 | 39,NA,NA,NA
3cc2600a-38f9-4086-8210-8816a17aea4b,JERC_060.basePlot.vst,2018-02-13T00:00:00Z,D03,JERC,JERC_060,tower,evergreenForest,31.198675,-84.465307,WGS84,20.2,741510.8,3454388.81,16N,37.9,0.3,vst_JERC_2017,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,Y,presentInAll,100,noneSelected,800,400,800,NA,kmartin@battelleecology.org,mkerstein@neoninc.org,NA,20210114T175620Z,RELEASE-2021,23 | 41,NA,NA,NA
8e1a7525-9032-4e1f-87e0-883228b47d67,JERC_065.basePlot.vst,2018-02-14T00:00:00Z,D03,JERC,JERC_065,tower,evergreenForest,31.200288,-84.465275,WGS84,20.3,741509.75,3454567.72,16N,39.5,0.4,vst_JERC_2017,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,N,NA,100,noneSelected,800,400,800,Subplots implemented in 2018 based on high number of stems previously measured at this plot,mkerstein@neoninc.org,Avazquez@battelleecology.org,NA,20210114T175620Z,RELEASE-2021,23 | 39,NA,NA,NA
a8274c6c-28a7-4512-8337-8ece33ed3ec3,JERC_063.basePlot.vst,2018-02-14T00:00:00Z,D03,JERC,JERC_063,tower,evergreenForest,31.195656,-84.462881,WGS84,20.1,741749.71,3454059.37,16N,46.5,0.2,vst_JERC_2017,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,N,NA,100,noneSelected,800,400,800,NA,ebaldwin@battelleecology.org,smatlick@battelleecology.org,NA,20210114T175620Z,RELEASE-2021,21 | 23,NA,NA,NA
d6f07f58-cd1d-442d-8d76-22835f8d02f3,JERC_066.basePlot.vst,2018-06-04T00:00:00Z,D03,JERC,JERC_066,tower,evergreenForest,31.197553,-84.463761,WGS84,20.3,741661,3454267.78,16N,42.4,0.4,vst_JERC_2018,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,N,NA,noneSelected,noneSelected,800,800,800,NA,sknowlden@battelleecology.org,kmartin@battelleecology.org,NA,20210114T175151Z,RELEASE-2021,21 | 39,NA,NA,NA
4c50da52-4b89-4d4f-88ad-f4225d68b767,JERC_059.basePlot.vst,2018-06-05T00:00:00Z,D03,JERC,JERC_059,tower,evergreenForest,31.198066,-84.462488,WGS84,20.3,741781.03,3454327.45,16N,42.6,0.4,vst_JERC_2018,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,N,NA,noneSelected,noneSelected,800,800,800,NA,kmartin@battelleecology.org,sknowlden@battelleecology.org,NA,20210114T175151Z,RELEASE-2021,39 | 41,NA,NA,NA
3bb48633-a486-4532-8925-8342485ab5f3,JERC_064.basePlot.vst,2018-06-05T00:00:00Z,D03,JERC,JERC_064,tower,evergreenForest,31.200612,-84.466534,WGS84,20.2,741388.93,3454600.9,16N,39.6,0.5,vst_JERC_2018,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,N,NA,100,noneSelected,800,400,800,NA,kmartin@battelleecology.org,sknowlden@battelleecology.org,NA,20210114T175151Z,RELEASE-2021,21 | 39,NA,NA,NA
46b157e3-c949-40ff-a350-c307b7fe7d0e,JERC_057.basePlot.vst,2018-06-06T00:00:00Z,D03,JERC,JERC_057,tower,mixedForest,31.200938,-84.469658,WGS84,20.1,741090.35,3454630.22,16N,34.3,0.2,vst_JERC_2018,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,Y,presentInAll,noneSelected,noneSelected,800,800,800,NA,kmartin@battelleecology.org,sknowlden@battelleecology.org,NA,20210114T175151Z,RELEASE-2021,23 | 41,NA,NA,NA
3bb5a5f2-efe2-4cc5-ac27-8e0a6d49edfd,JERC_047.basePlot.vst,2018-06-12T00:00:00Z,D03,JERC,JERC_047,tower,evergreenForest,31.198433,-84.467178,WGS84,20.2,741333.09,3454357.89,16N,36.4,0.3,vst_JERC_2018,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,Y,presentInAll,25,noneSelected,800,100,800,NA,sknowlden@battelleecology.org,ebaldwin@battelleecology.org,NA,20210114T175151Z,RELEASE-2021,21 | 23,NA,NA,NA
73bc68e0-9239-456f-92ac-a5fd9a56c252,JERC_052.basePlot.vst,2018-06-13T00:00:00Z,D03,JERC,JERC_052,tower,evergreenForest,31.195408,-84.464139,WGS84,20.1,741630.43,3454029.12,16N,46.1,0.2,vst_JERC_2018,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,N,NA,noneSelected,noneSelected,800,800,800,NA,sknowlden@battelleecology.org,ebaldwin@battelleecology.org,NA,20210114T175151Z,RELEASE-2021,21 | 39,NA,NA,NA
cd222745-9904-4784-88e1-fb2d554ded48,JERC_061.basePlot.vst,2018-06-14T00:00:00Z,D03,JERC,JERC_061,tower,evergreenForest,31.195445,-84.465398,WGS84,20.3,741510.34,3454030.47,16N,50.4,0.3,vst_JERC_2018,NA,NA,NEON.DOC.000987vG,Y,Y,presentInAll,Y,presentInAll,N,NA,25,noneSelected,800,100,800,NA,sknowlden@battelleecology.org,ebaldwin@battelleecology.org,NA,20210114T175151Z,RELEASE-2021,21 | 23,NA,NA,NA
c5492cbf-8947-49f1-85a4-80122b2c8054,JERC_055.basePlot.vst,2018-06-14T00:00:00Z,D03,JERC,JERC_055,tower,evergreenForest,31.194074,-84.465133,WGS84,20.1,741539.08,3453879.03,16N,41.3,0.2,vst_JERC_2018,NA,NA,NEON.DOC.000987vG,Y,Y,39,Y,presentInAll,N,NA,25,noneSelected,800,100,800,NA,sknowlden@battelleecology.org,ebaldwin@battelleecology.org,NA,20210114T175151Z,RELEASE-2021,39 | 41,NA,NA,NA
2af672c3-5c09-4111-bbc3-bf10253345a1,JERC_063.basePlot.vst,2018-06-18T00:00:00Z,D03,JERC,JERC_063,tower,evergreenForest,31.195656,-84.462881,WGS84,20.1,741749.71,3454059.37,16N,46.5,0.2,vst_JERC_2018,NA,NA,NEON.DOC.000987vG,Y,Y,NA,N,NA,N,NA,100,noneSelected,800,400,800,NA,sknowlden@battelleecology.org,mkerstein@neoninc.org,NA,20210114T175151Z,RELEASE-2021,21 | 23,NA,NA,NA
